millis,block_temp_1,block_temp_2,block_temp_mean,temp_cap,block_gradient,cap_gradient,l_btn,r_btn,H70_pwm,H50_pwm,H_CAP_pwm,H70_act,H50_act,H_CAP_act,FAN_act,AZ_5,target_temp_block,target_temp_cap,heat_act
177982,78.25,77.75,78.00,109.75,-1.14,0.03,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
178690,77.50,77.00,77.25,109.50,-1.17,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
179394,76.25,76.25,76.25,109.25,-1.10,-0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
180098,76.00,75.50,75.75,109.25,-1.14,-0.11,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
180802,75.00,75.25,75.12,109.75,-1.07,-0.11,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
181506,74.50,74.00,74.25,109.50,-1.17,-0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
182210,73.75,73.00,73.37,109.25,-1.14,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
182914,73.00,73.00,73.00,109.50,-1.10,-0.11,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
183621,72.50,71.75,72.12,109.25,-1.10,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
184325,71.50,71.50,71.50,110.00,-0.99,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
185026,70.75,70.75,70.75,109.75,-1.10,0.04,0,0,0,0,0,0,0,1,1,0,60.00,110.00,1
185730,71.00,70.00,70.50,109.75,-1.07,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
186433,69.75,69.50,69.62,109.50,-0.92,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
187136,69.25,69.00,69.12,109.25,-0.92,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
187844,68.50,67.75,68.12,109.50,-0.96,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
188548,67.75,67.50,67.62,110.00,-0.92,-0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
189249,67.00,67.25,67.12,109.50,-0.96,0.07,0,0,0,0,0,0,0,1,1,0,60.00,110.00,1
189952,66.25,66.50,66.37,109.75,-0.96,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
190655,65.75,65.50,65.62,109.25,-0.96,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
191360,65.50,65.25,65.37,109.25,-0.96,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
192068,64.00,64.50,64.25,109.25,-0.85,-0.11,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
192772,64.00,64.25,64.12,109.50,-0.96,-0.07,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
193476,63.00,63.75,63.38,109.50,-0.99,-0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
194180,62.25,62.75,62.50,109.25,-0.96,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
194884,62.25,62.50,62.38,109.50,-0.99,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
195588,62.00,61.50,61.75,109.50,-0.89,-0.00,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
196292,61.00,60.75,60.88,109.50,-0.82,-0.07,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
196999,60.50,60.50,60.50,109.50,-0.85,-0.00,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
197700,60.25,60.50,60.38,109.50,-0.82,-0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
198396,59.75,59.50,59.63,110.00,-0.78,0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
199094,58.75,59.00,58.88,109.00,-0.82,0.11,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
199796,58.75,59.00,58.88,109.50,-0.75,-0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
200498,58.75,58.75,58.75,109.75,-0.75,-0.00,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
201203,59.00,58.50,58.75,109.25,-0.61,0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
201905,58.25,58.25,58.25,109.50,-0.46,-0.00,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
202607,58.00,58.00,58.00,109.00,-0.57,-0.00,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
203309,58.00,58.25,58.13,109.75,-0.57,-0.07,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
204010,57.75,58.50,58.13,109.50,-0.43,0.04,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
204712,58.50,58.50,58.50,110.00,-0.39,-0.00,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
205415,58.75,58.50,58.63,109.50,-0.25,0.07,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
206117,59.50,59.25,59.38,110.25,-0.14,-0.07,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
206814,59.50,59.50,59.50,109.00,0.11,0.18,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
207514,60.00,59.25,59.63,110.00,0.11,-0.07,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
208209,60.00,60.00,60.00,109.75,0.18,0.03,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
208906,60.50,60.00,60.25,109.75,0.14,0.07,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
209607,60.50,59.75,60.13,110.00,0.32,0.03,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
210302,60.50,59.75,60.13,110.00,0.36,0.14,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
210998,60.50,60.00,60.25,110.00,0.36,0.03,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
211699,60.00,59.75,59.88,109.50,0.39,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
212397,59.75,59.75,59.75,110.25,0.21,-0.07,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
213097,60.25,59.25,59.75,109.50,0.14,0.11,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
213802,60.00,59.50,59.75,109.50,0.11,-0.11,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
214504,59.00,59.00,59.00,110.00,0.07,0.07,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
215205,59.25,59.25,59.25,109.75,-0.14,0.00,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
215915,59.00,59.50,59.25,109.50,-0.11,0.00,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
216629,59.75,59.25,59.50,109.75,-0.21,-0.03,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
217340,59.50,59.50,59.50,109.75,-0.11,-0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
218047,59.75,59.50,59.63,109.75,-0.14,-0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
218751,60.00,59.50,59.75,110.25,-0.11,-0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
219451,60.50,60.00,60.25,109.50,-0.00,0.11,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
220150,60.00,60.00,60.00,109.75,0.11,-0.11,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
220848,60.75,60.00,60.38,110.00,-0.04,0.03,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
221543,60.50,59.50,60.00,110.00,0.11,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
222240,60.25,60.00,60.13,109.75,0.21,-0.00,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
222951,60.50,60.00,60.25,110.25,0.14,-0.00,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
223654,60.25,59.75,60.00,110.25,0.21,0.11,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
224356,60.25,59.75,60.00,110.25,0.07,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
225061,60.00,59.75,59.88,110.25,0.11,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
225768,60.25,59.25,59.75,109.50,0.04,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
226474,60.00,59.00,59.50,110.25,0.04,-0.11,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
227173,59.75,59.25,59.50,110.00,-0.07,0.11,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
227874,59.75,58.50,59.13,109.25,-0.03,0.03,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
228583,59.50,59.25,59.38,109.25,-0.14,-0.11,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
229291,60.00,59.50,59.75,109.75,-0.14,-0.11,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
229998,59.75,59.25,59.50,109.50,-0.04,-0.00,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
230706,60.75,60.25,60.50,109.75,-0.11,-0.11,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
231430,61.50,60.25,60.88,109.25,0.07,-0.07,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
232143,61.75,61.25,61.50,110.00,0.17,-0.14,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
232854,62.00,61.75,61.88,109.75,0.24,-0.04,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
233559,63.00,62.25,62.63,109.75,0.24,0.03,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
234270,63.00,62.75,62.88,109.75,0.42,-0.07,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
234984,64.00,63.25,63.63,110.25,0.46,-0.04,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
235690,64.75,64.25,64.50,110.50,0.60,0.14,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
236393,65.25,64.25,64.75,110.25,0.74,0.18,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
237096,66.00,65.25,65.62,110.25,0.74,0.07,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
237799,66.00,65.50,65.75,110.50,0.88,0.10,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
238502,67.25,66.25,66.75,109.75,0.74,0.11,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
239208,67.50,66.50,67.00,110.00,0.81,0.07,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
239912,68.00,66.75,67.37,110.00,0.81,-0.00,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
240628,68.50,67.50,68.00,110.25,0.85,0.03,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
241331,69.25,67.75,68.50,109.75,0.78,0.07,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
242042,69.25,68.50,68.87,109.75,0.88,-0.00,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
242754,69.50,69.00,69.25,109.50,0.75,-0.07,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
243466,70.50,69.25,69.87,109.75,0.67,-0.14,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
244173,71.25,69.75,70.50,109.75,0.74,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
244881,71.25,70.25,70.75,110.00,0.74,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
245579,72.00,70.25,71.12,110.25,0.74,-0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
246272,72.00,70.50,71.25,110.00,0.67,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
246966,72.25,71.00,71.62,109.75,0.64,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
247662,72.25,71.25,71.75,110.00,0.60,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
248356,72.25,71.25,71.75,110.00,0.53,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
249057,72.25,70.75,71.50,109.75,0.42,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
249758,72.00,71.00,71.50,110.00,0.42,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
250456,71.00,70.25,70.62,110.00,0.35,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
251162,71.75,70.00,70.87,109.50,0.07,0.03,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
251862,71.50,69.75,70.62,109.50,0.07,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
252566,71.50,70.50,71.00,109.75,0.04,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
253271,71.25,70.25,70.75,109.75,-0.07,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
253972,71.00,70.25,70.62,108.75,-0.11,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
254674,71.50,70.00,70.75,109.75,-0.18,-0.14,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
255378,71.75,70.50,71.12,109.75,-0.11,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
256082,71.50,70.75,71.12,109.75,-0.07,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
256786,71.50,71.00,71.25,110.00,-0.11,-0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
257492,72.25,71.00,71.62,110.00,-0.07,-0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
258188,72.00,71.25,71.62,109.25,0.18,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
258887,72.25,71.25,71.75,110.50,0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
259583,72.50,71.25,71.87,110.00,0.11,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
260278,72.25,71.50,71.87,110.00,0.14,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
260974,72.25,71.00,71.62,110.50,0.14,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
261670,72.25,71.75,72.00,110.25,0.18,0.25,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
262369,72.25,71.00,71.62,109.75,0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
263068,72.00,71.00,71.50,110.00,0.07,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
263763,72.25,71.25,71.75,110.00,0.07,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
264459,72.00,70.75,71.37,110.00,0.11,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
265156,71.75,70.75,71.25,109.50,-0.04,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
265859,71.75,70.75,71.25,109.00,-0.04,0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
266567,71.75,70.75,71.25,109.50,-0.07,-0.21,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
267271,71.50,70.50,71.00,109.50,-0.11,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
267975,72.00,70.75,71.37,109.50,-0.11,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
268675,72.00,71.00,71.50,109.50,-0.04,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
269375,72.00,71.00,71.50,109.75,-0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
270073,72.25,71.25,71.75,109.75,-0.04,0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
270775,72.25,71.25,71.75,110.00,0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
271471,72.00,71.00,71.50,110.00,-0.00,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
272167,72.00,71.00,71.50,110.00,-0.00,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
272862,72.00,70.75,71.37,109.50,0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
273559,72.00,71.25,71.62,110.00,0.04,0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
274254,72.25,71.25,71.75,110.00,0.04,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
274949,71.75,70.75,71.25,109.75,0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
275656,71.75,70.75,71.25,109.50,-0.04,0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
276360,72.25,71.00,71.62,109.75,-0.04,-0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
277059,71.50,70.75,71.12,110.00,0.04,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
277760,72.00,70.75,71.37,109.75,-0.11,0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
278460,71.75,71.25,71.50,109.50,-0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
279164,72.25,71.00,71.62,110.00,-0.04,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
279864,72.00,71.25,71.62,109.75,0.03,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
280562,72.50,71.25,71.87,110.25,-0.00,0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
281257,72.50,71.25,71.87,110.00,0.07,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
281953,72.25,71.50,71.87,110.00,0.03,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
282648,72.25,71.50,71.87,110.00,0.07,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
283343,72.50,71.25,71.87,109.75,0.07,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
284045,72.25,71.25,71.75,110.00,0.03,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
284741,72.25,71.00,71.62,109.75,0.11,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
285440,72.25,71.25,71.75,109.50,0.03,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
286139,72.50,71.00,71.75,109.25,0.07,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
286838,72.25,71.25,71.75,109.50,0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
287537,72.00,71.00,71.50,109.75,0.04,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
288237,72.00,70.75,71.37,109.50,-0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
288955,71.75,71.00,71.37,110.00,-0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
289659,71.75,70.75,71.25,109.50,-0.07,0.00,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
290366,71.75,70.75,71.25,109.50,-0.07,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
291077,71.75,70.75,71.25,109.75,-0.11,-0.03,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
291788,72.25,71.00,71.62,110.00,-0.07,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
292496,71.75,71.25,71.50,110.00,-0.00,0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
293208,72.25,72.00,72.12,110.50,-0.07,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
293921,73.00,72.25,72.62,109.75,-0.04,0.18,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
294629,74.00,72.50,73.25,110.50,0.10,0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
295379,74.25,73.50,73.87,110.25,0.28,0.11,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
296086,74.75,73.75,74.25,110.25,0.32,0.11,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
296794,75.50,74.75,75.12,109.75,0.42,0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
297505,76.00,74.75,75.37,110.00,0.53,0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
298210,76.75,75.75,76.25,109.25,0.60,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
298919,77.00,76.25,76.62,110.00,0.70,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
299624,78.00,76.75,77.37,110.25,0.67,0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
300329,78.50,77.00,77.75,109.75,0.88,0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
301038,78.75,77.50,78.12,109.50,0.88,-0.10,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
301757,79.50,78.00,78.75,109.50,0.81,-0.03,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
302474,79.75,78.50,79.12,109.50,0.77,-0.14,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
303189,80.25,79.00,79.62,110.00,0.78,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
303898,80.50,80.00,80.25,109.50,0.78,-0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
304611,81.25,80.00,80.62,109.25,0.71,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
305329,82.00,80.50,81.25,109.50,0.74,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
306040,82.50,80.75,81.62,110.00,0.74,0.03,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
306746,82.50,81.25,81.87,109.75,0.77,-0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
307455,83.25,81.50,82.37,109.75,0.63,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
308164,83.75,82.50,83.12,109.50,0.67,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
308889,84.25,82.75,83.50,110.00,0.70,0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
309594,84.50,83.00,83.75,109.75,0.67,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
310315,84.75,83.00,83.87,110.00,0.67,0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
311025,85.25,84.25,84.75,110.25,0.63,0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
311734,85.75,84.50,85.12,110.00,0.67,0.11,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
312448,86.50,85.00,85.75,110.25,0.63,0.11,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
313161,87.00,84.75,85.87,109.75,0.63,0.11,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
313870,87.25,85.75,86.50,109.50,0.63,-0.03,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
314582,87.25,86.00,86.62,110.25,0.67,-0.03,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
315287,88.00,86.50,87.25,110.00,0.56,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
315998,88.75,86.50,87.62,109.50,0.60,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
316707,89.00,87.25,88.12,110.00,0.63,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
317412,89.50,88.00,88.75,109.25,0.63,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
318121,89.75,88.25,89.00,109.75,0.67,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
318840,90.00,89.00,89.50,109.50,0.63,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
319548,90.75,89.00,89.87,109.25,0.60,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
320262,90.75,89.50,90.12,110.00,0.60,-0.14,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
320975,91.50,90.25,90.87,109.50,0.53,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
321684,92.25,90.75,91.50,109.50,0.60,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
322400,92.00,91.00,91.50,109.25,0.70,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
323112,93.00,91.25,92.12,109.75,0.56,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
323823,93.50,91.25,92.37,110.00,0.60,0.03,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
324529,93.50,92.25,92.87,110.00,0.63,-0.00,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
325234,93.50,92.75,93.12,110.25,0.56,0.10,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
325939,94.25,93.00,93.62,110.25,0.53,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
326642,94.00,93.00,93.50,109.75,0.60,0.11,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
327344,94.50,93.00,93.75,109.75,0.46,0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
328060,94.75,93.50,94.12,110.00,0.53,-0.04,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
328767,94.25,93.25,93.75,110.25,0.46,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
329471,95.25,93.50,94.37,110.00,0.28,0.11,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
330170,94.50,93.50,94.00,110.00,0.46,0.10,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
330878,94.75,93.25,94.00,110.00,0.21,0.03,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
331586,94.50,93.50,94.00,110.00,0.18,-0.00,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
332290,95.00,93.00,94.00,109.50,0.14,-0.00,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
332988,95.00,93.25,94.12,109.50,0.21,-0.11,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
333686,94.25,93.75,94.00,109.25,0.11,-0.11,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
334388,94.50,93.50,94.00,109.50,0.03,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
335091,95.00,93.50,94.25,109.00,-0.00,-0.04,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
335789,95.25,94.00,94.62,109.75,0.03,-0.14,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
336495,94.75,93.25,94.00,109.75,0.14,-0.07,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
337201,94.75,93.75,94.25,109.75,-0.07,-0.04,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
337906,94.50,93.25,93.87,110.00,0.03,-0.04,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
338610,95.00,93.25,94.12,110.00,-0.04,-0.00,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
339309,94.75,92.75,93.75,110.00,0.07,-0.00,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
340012,95.00,93.00,94.00,110.00,-0.04,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
340714,94.75,93.75,94.25,109.75,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
341418,94.75,93.50,94.12,110.00,0.07,0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
342120,94.75,93.75,94.25,110.00,0.03,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
342823,95.00,93.75,94.37,109.50,-0.04,0.14,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
343525,95.00,93.75,94.37,110.00,-0.04,-0.04,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
344222,95.50,94.00,94.75,109.75,0.04,0.04,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
344923,95.50,94.00,94.75,109.50,0.11,-0.00,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
345628,95.25,94.00,94.62,109.75,0.14,-0.07,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
